TransactionID,ProductID,ProductName,ProductCategory,SalesQuantity,SalesPrice,DiscountAmount,FinalSalePrice,TransactionDate,TimeOfDay,SalesChannel,PaymentMethod,PaymentStatus,TransactionStatus,CustomerID,CustomerAge,CustomerGender,CustomerLocation,LoyaltyProgramMember,CustomerFeedbackRating,ReturnFlag,ReturnReason,StoreLocation,Region,PromoCodeUsed,DiscountPercentage,ShippingMethod,ShippingFee,ShippingStatus,SalesTax,CrossSellProducts,UpsellProducts
TX525904,1099,Product_1099,Electronics,10,486,82.79408683794878,403.2059131620512,2024-10-06,Morning,In-store,Cash,Refunded,Completed,10092,61,Male,City_47,No,4,false,Changed mind,Store_2,East,true,2.2831507465492384,Expedited,12,Delivered,40.320591316205125,null,null
TX486339,1057,Product_1057,Furniture,6,369,69.78588668547361,299.2141133145264,2024-10-06,Afternoon,In-store,Credit card,Paid,Completed,10081,30,Other,City_19,Yes,4,true,null,Store_7,West,false,0,None,0,Pending,29.921411331452642,null,null
TX541561,1074,Product_1074,Clothing,4,211,10.634681088861964,200.36531891113805,2024-11-12,Afternoon,Online,Cash,Paid,Returned,10002,30,Female,City_47,No,5,true,null,Store_24,South,true,14.458736167564929,Standard,9,In-transit,20.036531891113807,Product_1000,null
TX220379,1021,Product_1021,Furniture,3,300,36.11029067546471,263.88970932453526,2024-10-12,Morning,In-store,Credit card,Paid,Completed,10279,25,Female,City_15,No,2,false,Defective,Store_47,South,false,0,None,0,In-transit,26.388970932453528,Product_1022,Product_1547
TX386379,1008,Product_1008,Electronics,1,177,17.9184490396267,159.0815509603733,2024-11-13,Afternoon,In-store,Online wallet,Paid,Canceled,10009,54,Female,City_67,Yes,3,true,Defective,Store_27,South,false,0,Expedited,11,In-transit,15.908155096037332,null,null
TX154245,1021,Product_1021,Clothing,7,479,26.72986250581555,452.27013749418444,2024-12-24,Evening,Online,Online wallet,Paid,Returned,10266,30,Male,City_6,Yes,1,true,Other,Store_33,South,false,0,Expedited,15,Pending,45.22701374941845,null,Product_1598
TX735436,1005,Product_1005,Toys,3,53,0.10649356633982443,52.89350643366018,2024-11-17,Evening,Mobile app,Cash,Pending,Returned,10281,53,Other,City_25,No,2,true,null,Store_18,North,true,11.014041833385903,None,0,Pending,5.289350643366018,null,null
TX674205,1050,Product_1050,Clothing,4,125,1.7309668228608688,123.26903317713914,2024-10-12,Morning,Online,Cash,Pending,Canceled,10152,47,Female,City_49,No,2,true,Changed mind,Store_4,East,true,17.324534119129694,Standard,20,Pending,12.326903317713914,null,null
TX796562,1056,Product_1056,Furniture,5,411,10.32537560538367,400.67462439461633,2024-10-29,Morning,Mobile app,Credit card,Refunded,Canceled,10477,45,Other,City_37,No,1,false,Changed mind,Store_14,North,false,0,None,0,Delivered,40.067462439461636,Product_1089,Product_1514
TX279762,1056,Product_1056,Toys,2,139,26.940352210023953,112.05964778997605,2024-12-02,Evening,In-store,Credit card,Refunded,Canceled,10133,44,Male,City_65,No,5,false,Other,Store_12,South,false,0,None,0,In-transit,11.205964778997606,null,null
TX281809,1044,Product_1044,Clothing,10,215,25.135109735868177,189.86489026413182,2024-08-21,Evening,Mobile app,Credit card,Refunded,Returned,10010,57,Male,City_53,Yes,5,false,null,Store_17,North,true,1.5440778090357754,None,0,In-transit,18.98648902641318,Product_1066,null
TX999660,1030,Product_1030,Electronics,2,228,6.611267580662391,221.3887324193376,2024-10-28,Morning,Online,Credit card,Refunded,Returned,10245,49,Male,City_56,Yes,5,false,null,Store_30,East,true,12.621040025708012,Standard,20,In-transit,22.138873241933762,null,Product_1510
TX717325,1046,Product_1046,Toys,3,451,88.8630264801745,362.1369735198255,2024-12-01,Evening,In-store,Cash,Refunded,Canceled,10172,25,Male,City_5,No,5,true,Other,Store_20,South,true,3.373260205542099,None,0,Pending,36.21369735198255,null,Product_1568
TX565740,1013,Product_1013,Clothing,8,62,3.6069465868842023,58.393053413115794,2025-01-13,Evening,Online,Cash,Paid,Canceled,10199,52,Other,City_9,Yes,1,false,null,Store_35,West,false,0,Expedited,16,Pending,5.839305341311579,Product_1026,Product_1575
TX667877,1031,Product_1031,Furniture,8,415,30.127710372593057,384.87228962740693,2024-11-15,Morning,Mobile app,Credit card,Paid,Canceled,10407,47,Other,City_72,No,3,false,null,Store_50,East,true,1.6289354449070204,None,0,In-transit,38.487228962740694,Product_1061,null
TX341599,1014,Product_1014,Toys,2,290,44.85722223431264,245.14277776568736,2024-11-30,Evening,In-store,Online wallet,Paid,Canceled,10050,53,Other,City_93,No,1,true,Other,Store_37,West,true,11.235657885114584,Expedited,20,In-transit,24.514277776568736,Product_1002,null
TX575086,1015,Product_1015,Clothing,6,218,12.98003971647715,205.01996028352286,2024-09-21,Afternoon,In-store,Credit card,Paid,Completed,10344,36,Female,City_44,Yes,3,true,null,Store_10,East,false,0,Standard,20,Pending,20.501996028352288,null,null
TX657061,1100,Product_1100,Toys,10,104,11.341764884432676,92.65823511556732,2025-01-20,Evening,Online,Cash,Refunded,Completed,10451,61,Female,City_96,No,4,false,null,Store_49,East,true,13.864455333413163,Standard,17,In-transit,9.265823511556732,Product_1015,null
TX139448,1031,Product_1031,Clothing,1,301,50.08254088641058,250.91745911358942,2025-01-18,Evening,In-store,Online wallet,Pending,Returned,10207,31,Other,City_94,Yes,3,true,Other,Store_17,North,false,0,Standard,5,In-transit,25.09174591135894,Product_1081,null
TX701980,1009,Product_1009,Electronics,7,483,48.4079234999383,434.5920765000617,2024-08-27,Morning,Online,Cash,Pending,Completed,10110,38,Female,City_96,No,5,false,Defective,Store_11,East,false,0,Expedited,7,Delivered,43.45920765000617,Product_1088,Product_1589
TX307303,1035,Product_1035,Toys,7,330,24.70802573802165,305.29197426197834,2024-10-19,Evening,Online,Online wallet,Pending,Completed,10487,56,Female,City_9,No,5,false,null,Store_24,West,false,0,Expedited,12,Delivered,30.529197426197836,null,null
TX229603,1022,Product_1022,Electronics,6,238,43.568765854420235,194.43123414557977,2024-08-03,Evening,Online,Online wallet,Refunded,Completed,10430,40,Other,City_28,Yes,5,false,Other,Store_41,North,false,0,None,0,Delivered,19.443123414557977,Product_1100,null
TX218666,1026,Product_1026,Toys,5,397,68.83525377874125,328.1647462212587,2025-01-28,Evening,Mobile app,Credit card,Paid,Completed,10098,57,Male,City_67,No,5,true,Defective,Store_21,North,true,0.3595639320597499,None,0,Delivered,32.816474622125874,null,null
TX810332,1049,Product_1049,Electronics,2,295,44.33396019220188,250.66603980779811,2025-01-12,Morning,Online,Online wallet,Refunded,Canceled,10172,41,Male,City_47,No,4,false,Changed mind,Store_18,South,false,0,Expedited,8,Pending,25.066603980779814,null,null
TX197782,1065,Product_1065,Clothing,5,305,34.09986358334733,270.9001364166527,2024-11-29,Morning,Mobile app,Online wallet,Refunded,Completed,10326,39,Female,City_78,No,3,false,Changed mind,Store_48,North,true,9.852926983868704,Standard,18,Pending,27.09001364166527,null,Product_1584
TX715227,1071,Product_1071,Electronics,6,217,12.120549469130872,204.87945053086912,2025-01-20,Afternoon,In-store,Cash,Pending,Canceled,10147,33,Male,City_65,No,2,true,Defective,Store_20,South,false,0,Expedited,8,Delivered,20.487945053086914,null,null
TX793547,1048,Product_1048,Electronics,1,446,58.019791791788116,387.9802082082119,2024-11-14,Evening,In-store,Online wallet,Pending,Canceled,10007,42,Female,City_7,No,2,false,Defective,Store_17,North,false,0,None,0,Pending,38.79802082082119,null,Product_1584
TX940543,1024,Product_1024,Toys,5,401,33.83304631430486,367.16695368569515,2024-12-15,Evening,In-store,Credit card,Paid,Returned,10297,20,Female,City_67,Yes,5,true,null,Store_24,West,false,0,None,0,Delivered,36.71669536856952,Product_1057,null
TX994759,1064,Product_1064,Toys,1,353,42.11421427709413,310.8857857229059,2024-12-06,Afternoon,Mobile app,Credit card,Paid,Completed,10175,41,Female,City_4,Yes,3,false,Defective,Store_25,South,true,12.363520755572706,Standard,10,In-transit,31.08857857229059,null,Product_1555
TX379088,1020,Product_1020,Furniture,6,244,21.65027399222678,222.34972600777323,2024-08-27,Morning,In-store,Cash,Paid,Returned,10250,39,Female,City_34,Yes,4,true,null,Store_6,East,false,0,None,0,Pending,22.234972600777326,null,Product_1582
TX413739,1088,Product_1088,Furniture,2,123,9.121936372547392,113.8780636274526,2024-09-15,Afternoon,In-store,Credit card,Pending,Completed,10125,55,Male,City_13,Yes,1,true,Other,Store_17,South,false,0,Standard,15,In-transit,11.38780636274526,Product_1082,null
TX541217,1079,Product_1079,Toys,3,395,35.47247243409781,359.5275275659022,2024-08-05,Afternoon,Mobile app,Cash,Pending,Returned,10469,54,Male,City_66,Yes,1,false,Defective,Store_3,South,false,0,None,0,Delivered,35.95275275659022,Product_1007,Product_1516
TX430937,1006,Product_1006,Clothing,4,208,8.63539057404304,199.36460942595696,2024-10-06,Evening,In-store,Cash,Refunded,Completed,10034,27,Female,City_91,No,5,true,Changed mind,Store_14,East,false,0,Standard,11,Pending,19.936460942595698,Product_1003,Product_1527
TX835762,1023,Product_1023,Electronics,7,386,42.99635003537237,343.00364996462764,2024-08-29,Afternoon,Mobile app,Cash,Refunded,Completed,10462,43,Other,City_18,Yes,5,true,Changed mind,Store_8,North,true,5.804039554307014,Expedited,12,Pending,34.30036499646277,null,Product_1579
TX136073,1028,Product_1028,Clothing,10,404,25.559422960946815,378.4405770390532,2024-10-03,Morning,In-store,Online wallet,Paid,Canceled,10201,60,Other,City_36,No,3,true,Defective,Store_18,North,false,0,Standard,13,Pending,37.84405770390532,null,null
TX157017,1078,Product_1078,Electronics,5,372,63.30328976154581,308.6967102384542,2024-12-09,Afternoon,Online,Online wallet,Paid,Completed,10202,25,Male,City_18,Yes,5,true,Defective,Store_33,West,false,0,Expedited,8,Pending,30.869671023845424,Product_1016,null
TX325516,1075,Product_1075,Furniture,3,220,4.245335736599514,215.75466426340049,2024-11-12,Evening,Mobile app,Online wallet,Refunded,Canceled,10044,18,Male,City_38,Yes,2,true,Defective,Store_1,West,true,8.792765799386974,Standard,15,In-transit,21.57546642634005,null,Product_1504
TX523046,1029,Product_1029,Furniture,9,217,41.40452801054528,175.59547198945472,2024-12-09,Afternoon,In-store,Credit card,Refunded,Canceled,10133,39,Male,City_47,Yes,1,true,Defective,Store_6,East,true,11.422099059976222,Expedited,19,Pending,17.559547198945474,Product_1074,null
TX832764,1031,Product_1031,Toys,3,323,40.43775641457706,282.56224358542295,2024-11-13,Afternoon,In-store,Online wallet,Pending,Canceled,10319,38,Male,City_100,Yes,3,true,Defective,Store_16,South,false,0,None,0,Pending,28.256224358542298,null,Product_1528
TX968893,1043,Product_1043,Clothing,8,253,49.992151047177956,203.00784895282203,2025-01-16,Afternoon,Online,Credit card,Refunded,Returned,10375,48,Male,City_35,No,1,true,null,Store_5,East,false,0,Expedited,6,Pending,20.300784895282206,null,null
TX512946,1088,Product_1088,Electronics,4,88,16.023876825826424,71.97612317417358,2024-12-24,Afternoon,Mobile app,Online wallet,Pending,Completed,10259,19,Other,City_83,No,4,true,null,Store_38,East,false,0,None,0,Pending,7.1976123174173585,Product_1044,null
TX156550,1001,Product_1001,Toys,9,79,5.989836953453908,73.0101630465461,2025-01-05,Afternoon,Online,Credit card,Paid,Completed,10385,65,Other,City_89,No,5,true,Defective,Store_37,North,true,15.792716791386587,Standard,14,Delivered,7.30101630465461,Product_1086,null
TX775733,1014,Product_1014,Furniture,8,152,3.568492850856635,148.43150714914336,2024-10-08,Morning,Mobile app,Online wallet,Refunded,Completed,10139,24,Other,City_11,No,1,false,Defective,Store_44,East,false,0,None,0,Pending,14.843150714914337,null,Product_1593
TX151812,1052,Product_1052,Electronics,3,370,68.50095002104504,301.499049978955,2024-12-18,Afternoon,Mobile app,Credit card,Paid,Canceled,10149,29,Female,City_77,Yes,1,false,Other,Store_28,South,false,0,Expedited,9,Delivered,30.1499049978955,Product_1074,null
TX581047,1090,Product_1090,Clothing,9,386,24.839875474969485,361.16012452503054,2024-08-08,Evening,In-store,Cash,Paid,Returned,10382,30,Female,City_16,No,2,false,Changed mind,Store_11,North,false,0,Expedited,17,Pending,36.11601245250306,null,null
TX134624,1096,Product_1096,Furniture,10,203,27.60192572011265,175.39807427988734,2024-09-23,Morning,In-store,Credit card,Refunded,Returned,10255,32,Female,City_34,Yes,2,true,Other,Store_37,West,true,7.939364345325854,Expedited,13,Delivered,17.539807427988734,Product_1053,Product_1527
TX581849,1100,Product_1100,Furniture,10,360,66.0963777052423,293.9036222947577,2024-11-17,Afternoon,Mobile app,Cash,Refunded,Returned,10383,54,Other,City_99,Yes,1,true,Defective,Store_18,West,true,3.281948098451888,None,0,Delivered,29.390362229475773,Product_1048,Product_1518
TX155921,1095,Product_1095,Toys,6,69,8.023158683193579,60.97684131680642,2024-09-10,Afternoon,Online,Online wallet,Pending,Canceled,10163,52,Female,City_100,Yes,2,true,null,Store_44,North,true,1.4643743693814204,None,0,Delivered,6.0976841316806425,Product_1018,Product_1506
TX721320,1049,Product_1049,Toys,2,320,16.164821142211096,303.8351788577889,2024-08-27,Morning,Online,Online wallet,Paid,Completed,10247,56,Female,City_79,Yes,5,false,Other,Store_15,North,false,0,None,0,Delivered,30.38351788577889,Product_1046,null
TX974485,1022,Product_1022,Clothing,9,451,61.41974537917747,389.58025462082253,2024-09-03,Morning,Mobile app,Online wallet,Pending,Returned,10053,42,Other,City_75,No,2,false,Changed mind,Store_47,North,false,0,None,0,Pending,38.958025462082254,null,Product_1521
TX245521,1071,Product_1071,Clothing,10,264,50.542919640937846,213.45708035906216,2024-08-30,Evening,Online,Cash,Refunded,Canceled,10016,62,Female,City_66,No,1,false,Other,Store_16,East,true,6.1722287875982,Expedited,19,Pending,21.345708035906217,Product_1064,Product_1596
TX628472,1030,Product_1030,Clothing,5,250,42.273081685396754,207.72691831460324,2024-09-19,Morning,Mobile app,Cash,Refunded,Completed,10447,26,Other,City_96,Yes,4,true,null,Store_38,South,false,0,Expedited,19,Delivered,20.772691831460325,null,Product_1585
TX709014,1077,Product_1077,Clothing,6,68,8.58487728556604,59.41512271443396,2024-08-18,Morning,Mobile app,Online wallet,Refunded,Returned,10491,50,Male,City_81,No,5,false,Changed mind,Store_26,South,true,6.055578998241195,None,0,Pending,5.941512271443397,Product_1036,Product_1550
TX769989,1014,Product_1014,Electronics,5,453,85.5213011776153,367.4786988223847,2024-11-28,Afternoon,Online,Cash,Refunded,Canceled,10467,37,Other,City_53,No,5,true,null,Store_30,East,true,17.26823152648599,Standard,8,Pending,36.74786988223847,null,Product_1522
TX120008,1000,Product_1000,Furniture,7,132,15.41355401432154,116.58644598567847,2024-12-08,Afternoon,Mobile app,Cash,Paid,Returned,10064,57,Other,City_40,Yes,3,false,Defective,Store_6,East,false,0,Expedited,14,In-transit,11.658644598567847,null,Product_1539
TX596929,1024,Product_1024,Toys,10,317,47.16811824518567,269.83188175481433,2025-01-02,Morning,In-store,Cash,Pending,Returned,10380,36,Female,City_69,Yes,2,false,Other,Store_34,South,true,11.9191276270291,None,0,In-transit,26.983188175481434,Product_1005,null
TX117689,1021,Product_1021,Furniture,2,406,46.00334224834021,359.99665775165977,2024-10-24,Morning,Mobile app,Credit card,Refunded,Canceled,10061,34,Male,City_89,Yes,4,true,Other,Store_10,North,true,5.958580890715634,Standard,9,Delivered,35.99966577516598,Product_1081,Product_1561
TX632399,1073,Product_1073,Furniture,3,280,22.020987535902254,257.97901246409776,2024-11-22,Morning,Mobile app,Cash,Pending,Completed,10175,20,Other,City_35,Yes,4,true,Defective,Store_5,West,true,2.171527308024026,Expedited,12,Pending,25.79790124640978,null,Product_1504
TX273820,1070,Product_1070,Electronics,6,234,38.26169552044986,195.73830447955015,2024-08-19,Afternoon,Online,Cash,Pending,Returned,10157,56,Male,City_87,No,4,true,Defective,Store_25,East,false,0,Expedited,7,In-transit,19.573830447955018,Product_1083,null
TX509953,1050,Product_1050,Furniture,6,179,14.964691481558233,164.03530851844175,2024-11-15,Afternoon,Online,Online wallet,Pending,Returned,10399,23,Female,City_74,No,5,false,Changed mind,Store_15,West,true,12.398708192956008,Standard,18,In-transit,16.403530851844177,Product_1029,null
TX331962,1060,Product_1060,Furniture,2,272,24.550586396965944,247.44941360303406,2024-11-30,Afternoon,Mobile app,Online wallet,Pending,Canceled,10228,60,Male,City_61,No,3,true,null,Store_46,West,true,14.272648924637696,None,0,Pending,24.744941360303407,Product_1081,Product_1539
TX879006,1008,Product_1008,Furniture,2,386,31.959207300121744,354.04079269987824,2024-12-10,Afternoon,Online,Credit card,Paid,Canceled,10014,51,Other,City_3,No,1,true,Defective,Store_31,South,false,0,Expedited,20,Delivered,35.404079269987825,null,Product_1569
TX355399,1017,Product_1017,Clothing,9,140,12.954548271347832,127.04545172865217,2024-11-16,Morning,In-store,Cash,Refunded,Canceled,10299,54,Male,City_59,No,2,false,null,Store_9,South,true,13.039525957445623,Standard,17,Pending,12.704545172865217,Product_1090,Product_1562
TX494147,1012,Product_1012,Furniture,4,207,40.16041700685773,166.83958299314227,2024-10-16,Morning,In-store,Credit card,Paid,Returned,10223,43,Male,City_79,Yes,5,false,null,Store_11,West,false,0,Expedited,9,Pending,16.683958299314227,Product_1025,Product_1568
TX144003,1059,Product_1059,Toys,9,363,49.80656750142439,313.1934324985756,2025-01-15,Afternoon,Online,Online wallet,Pending,Canceled,10106,49,Other,City_76,Yes,3,false,null,Store_48,West,true,4.251597490337041,Expedited,8,In-transit,31.31934324985756,null,Product_1565
TX814592,1075,Product_1075,Toys,8,120,12.193027192757388,107.80697280724262,2024-10-18,Evening,In-store,Online wallet,Refunded,Returned,10099,47,Male,City_22,Yes,1,true,Other,Store_7,East,false,0,Standard,8,In-transit,10.780697280724262,Product_1025,null
TX803987,1088,Product_1088,Electronics,2,231,21.087142503409865,209.91285749659014,2025-01-23,Afternoon,Online,Cash,Paid,Completed,10381,64,Other,City_61,Yes,3,true,Changed mind,Store_2,South,true,5.617752941123426,Standard,10,Delivered,20.991285749659014,null,null
TX456073,1016,Product_1016,Toys,7,397,10.690214738980089,386.3097852610199,2024-08-30,Morning,Mobile app,Cash,Refunded,Canceled,10053,40,Other,City_50,No,2,false,Other,Store_50,North,false,0,Expedited,15,Delivered,38.63097852610199,null,null
TX681480,1005,Product_1005,Furniture,1,423,5.0800449457589565,417.91995505424103,2024-12-31,Afternoon,Mobile app,Online wallet,Refunded,Returned,10439,58,Other,City_94,No,5,false,Defective,Store_17,East,false,0,None,0,Delivered,41.791995505424104,Product_1070,null
TX887133,1014,Product_1014,Furniture,10,284,26.82290002319768,257.1770999768023,2025-01-09,Afternoon,Online,Credit card,Pending,Completed,10081,60,Male,City_48,No,3,false,Defective,Store_36,West,false,0,Expedited,11,Delivered,25.71770999768023,null,null
TX717515,1009,Product_1009,Toys,6,413,73.44101328415492,339.5589867158451,2024-11-14,Evening,Mobile app,Online wallet,Refunded,Canceled,10349,38,Female,City_81,No,5,false,Defective,Store_41,North,false,0,None,0,In-transit,33.955898671584514,Product_1096,null
TX221224,1033,Product_1033,Clothing,4,76,13.123535518835054,62.876464481164945,2024-08-27,Afternoon,Mobile app,Credit card,Paid,Canceled,10186,43,Male,City_85,No,4,true,Defective,Store_15,North,false,0,Expedited,6,Delivered,6.287646448116495,null,null
TX354361,1008,Product_1008,Electronics,2,355,36.857542979661325,318.14245702033867,2025-01-02,Evening,Online,Credit card,Refunded,Returned,10262,40,Female,City_93,No,4,false,Defective,Store_48,North,true,18.608044415403878,Standard,6,Pending,31.81424570203387,Product_1097,Product_1549
TX821016,1089,Product_1089,Electronics,6,138,14.952441388157169,123.04755861184283,2024-11-02,Evening,Online,Online wallet,Refunded,Completed,10089,40,Female,City_62,Yes,2,true,Other,Store_42,East,false,0,Standard,20,In-transit,12.304755861184283,null,Product_1563
TX882978,1083,Product_1083,Electronics,4,347,14.652759499475994,332.347240500524,2024-10-07,Morning,Mobile app,Online wallet,Refunded,Returned,10065,58,Female,City_66,Yes,1,true,Changed mind,Store_24,North,false,0,Expedited,20,In-transit,33.2347240500524,null,Product_1511
TX528287,1029,Product_1029,Electronics,4,390,66.84153422956336,323.15846577043664,2024-12-14,Morning,In-store,Credit card,Pending,Returned,10117,44,Female,City_93,Yes,5,true,null,Store_12,South,false,0,None,0,Delivered,32.315846577043665,null,Product_1588
TX970136,1090,Product_1090,Toys,5,252,44.66413228814395,207.33586771185605,2024-09-08,Afternoon,Mobile app,Credit card,Pending,Returned,10347,31,Male,City_37,No,3,false,Changed mind,Store_16,South,true,15.065915223384692,Standard,17,Pending,20.733586771185607,null,null
TX184132,1090,Product_1090,Electronics,1,190,6.173869474044162,183.82613052595585,2024-10-02,Evening,In-store,Online wallet,Pending,Completed,10064,45,Other,City_71,Yes,3,true,Changed mind,Store_29,North,false,0,Standard,17,Pending,18.382613052595584,null,null
TX437547,1087,Product_1087,Furniture,6,57,7.598822270788773,49.40117772921123,2024-08-22,Evening,In-store,Cash,Pending,Completed,10371,54,Other,City_95,Yes,3,false,Other,Store_50,East,true,2.1648613074994327,None,0,Pending,4.940117772921123,null,Product_1554
TX888507,1065,Product_1065,Furniture,8,405,78.14268831747981,326.85731168252016,2024-12-28,Evening,In-store,Online wallet,Pending,Returned,10128,60,Female,City_86,No,2,false,Other,Store_31,West,true,5.690887863906595,Standard,16,In-transit,32.68573116825202,Product_1038,Product_1521
TX381550,1042,Product_1042,Toys,1,296,41.611503132181795,254.38849686781822,2024-11-26,Morning,Online,Online wallet,Pending,Returned,10297,29,Female,City_54,Yes,4,true,Changed mind,Store_42,North,false,0,None,0,Pending,25.438849686781822,Product_1089,Product_1591
TX339544,1095,Product_1095,Toys,3,234,31.838705742783176,202.1612942572168,2024-09-04,Afternoon,Online,Credit card,Paid,Returned,10422,57,Male,City_70,No,3,false,Changed mind,Store_7,East,true,18.65199818225291,Expedited,14,Pending,20.216129425721682,Product_1062,null
TX300174,1098,Product_1098,Electronics,5,55,6.1610029493873855,48.83899705061261,2024-08-24,Evening,Online,Cash,Refunded,Returned,10135,64,Male,City_15,Yes,2,false,Changed mind,Store_25,West,false,0,None,0,In-transit,4.883899705061261,null,Product_1502
TX236631,1085,Product_1085,Toys,7,125,2.6052495072313024,122.3947504927687,2024-08-11,Evening,Mobile app,Cash,Paid,Completed,10314,30,Other,City_63,Yes,5,false,Other,Store_32,East,false,0,Expedited,8,Delivered,12.23947504927687,Product_1061,Product_1543
TX886212,1048,Product_1048,Toys,1,436,3.588997593255355,432.4110024067447,2024-11-21,Afternoon,In-store,Credit card,Paid,Canceled,10082,40,Female,City_58,No,5,true,Changed mind,Store_34,South,false,0,None,0,Pending,43.24110024067447,Product_1018,Product_1571
TX338449,1078,Product_1078,Toys,6,385,8.540267834517525,376.4597321654825,2025-01-02,Evening,Mobile app,Credit card,Paid,Completed,10395,37,Male,City_56,No,3,true,Defective,Store_18,North,true,5.229719661616947,Expedited,9,In-transit,37.64597321654825,null,Product_1515
TX403614,1014,Product_1014,Electronics,3,457,86.61717341615567,370.38282658384435,2024-09-11,Morning,In-store,Credit card,Refunded,Completed,10171,50,Male,City_97,No,3,false,Changed mind,Store_15,North,true,18.00985940780007,Expedited,10,In-transit,37.03828265838444,Product_1041,Product_1501
TX740559,1000,Product_1000,Clothing,4,319,15.161725651332741,303.83827434866726,2025-01-29,Morning,Mobile app,Cash,Pending,Returned,10141,56,Male,City_71,Yes,1,true,Changed mind,Store_48,West,false,0,None,0,Delivered,30.383827434866728,null,null
TX181661,1069,Product_1069,Clothing,5,337,54.661505109155755,282.33849489084423,2024-12-11,Morning,Online,Cash,Refunded,Returned,10012,19,Female,City_90,No,5,true,Changed mind,Store_48,South,true,0.8435478501423477,Expedited,10,Pending,28.233849489084424,Product_1056,Product_1576
TX528384,1095,Product_1095,Clothing,8,98,0.5386439630109978,97.461356036989,2024-12-11,Morning,In-store,Credit card,Refunded,Completed,10439,53,Male,City_9,No,3,false,Defective,Store_4,East,true,10.51473045174771,None,0,Pending,9.746135603698901,Product_1073,null
TX527109,1036,Product_1036,Electronics,5,306,16.463931021838857,289.53606897816115,2024-09-01,Morning,In-store,Cash,Pending,Canceled,10080,35,Female,City_12,Yes,2,true,null,Store_34,East,false,0,None,0,Pending,28.953606897816115,null,Product_1529
TX447900,1030,Product_1030,Toys,9,277,48.29037414843145,228.70962585156855,2024-10-03,Afternoon,In-store,Cash,Pending,Completed,10444,44,Other,City_41,No,3,false,null,Store_37,North,true,1.904541889639153,Expedited,6,In-transit,22.870962585156857,null,null
TX564991,1007,Product_1007,Clothing,2,496,85.83007840954302,410.16992159045697,2024-08-05,Afternoon,Online,Credit card,Paid,Canceled,10405,56,Male,City_22,Yes,4,false,Defective,Store_32,North,true,12.313472387731089,Expedited,6,Pending,41.0169921590457,null,Product_1544
TX729978,1044,Product_1044,Electronics,9,190,23.57630933165103,166.42369066834897,2024-11-26,Morning,In-store,Cash,Pending,Completed,10419,38,Female,City_39,Yes,2,false,Defective,Store_27,East,true,11.060025869167259,Expedited,15,Delivered,16.6423690668349,null,null
TX548265,1037,Product_1037,Furniture,6,375,14.070681880261564,360.9293181197384,2024-10-14,Afternoon,Mobile app,Online wallet,Refunded,Returned,10066,34,Other,City_53,Yes,5,false,null,Store_29,North,false,0,Standard,12,In-transit,36.09293181197384,Product_1070,null
TX636561,1070,Product_1070,Toys,10,190,19.923783600023775,170.07621639997623,2024-10-05,Afternoon,Mobile app,Online wallet,Paid,Returned,10362,47,Other,City_2,No,2,true,Other,Store_47,West,true,18.253939637881807,None,0,Pending,17.007621639997623,Product_1008,Product_1580
TX796646,1051,Product_1051,Clothing,7,165,5.73523825646056,159.26476174353945,2024-12-29,Morning,Online,Credit card,Refunded,Canceled,10059,18,Other,City_50,No,5,false,null,Store_21,East,true,12.967337456382218,None,0,Pending,15.926476174353946,Product_1074,null
TX486754,1052,Product_1052,Toys,6,221,23.633657573386227,197.36634242661378,2024-08-21,Evening,Mobile app,Credit card,Paid,Returned,10301,41,Male,City_22,No,1,true,Defective,Store_12,North,true,12.004672973779947,Standard,15,Delivered,19.73663424266138,null,null
TX777086,1082,Product_1082,Furniture,5,494,20.511800175568688,473.4881998244313,2024-09-16,Afternoon,Online,Online wallet,Paid,Completed,10272,20,Male,City_99,Yes,3,true,Other,Store_27,West,false,0,None,0,Pending,47.34881998244313,Product_1091,Product_1522
TX326079,1047,Product_1047,Clothing,10,117,20.29274393639102,96.70725606360898,2024-12-27,Morning,Mobile app,Online wallet,Refunded,Canceled,10218,65,Other,City_90,Yes,3,false,Other,Store_23,East,false,0,Expedited,8,Delivered,9.670725606360898,Product_1028,Product_1579
TX199627,1096,Product_1096,Furniture,9,378,16.844901783523078,361.1550982164769,2024-10-15,Afternoon,Mobile app,Credit card,Pending,Canceled,10045,44,Female,City_51,Yes,2,true,Defective,Store_29,South,true,0.31960362901246153,None,0,Pending,36.11550982164769,null,null
TX357955,1043,Product_1043,Electronics,4,66,7.73615964125564,58.26384035874436,2024-09-02,Morning,Online,Cash,Paid,Completed,10322,45,Other,City_6,No,5,false,Other,Store_1,North,false,0,None,0,Delivered,5.826384035874437,Product_1086,Product_1503
TX449508,1014,Product_1014,Furniture,3,489,15.473405610168625,473.52659438983136,2024-09-23,Evening,Online,Credit card,Pending,Canceled,10390,44,Other,City_77,No,4,false,Changed mind,Store_2,South,false,0,Expedited,20,Pending,47.35265943898314,Product_1014,Product_1542
TX115755,1026,Product_1026,Clothing,1,96,13.678083801685485,82.32191619831451,2024-08-23,Afternoon,Online,Credit card,Paid,Returned,10465,58,Female,City_63,Yes,2,true,Defective,Store_35,North,false,0,Standard,18,Delivered,8.232191619831452,Product_1055,Product_1554
